id,pscene_id,narrator_id,tayusub_id,tayu_description,sortorder
5294,2376,54,0,Courtesan Umegawa,1
5295,2376,35,0,Chubei,2
5296,2376,58,0,,3
5297,2376,39,0,,4
5298,2376,161,0,,5
5299,2377,57,0,Sakuramaru,1
5300,2377,56,0,"Yae, Sakuramaru's wife",2
5301,2377,58,0,Matsuomaru,3
5302,2377,39,0,Umeomaru,4
5303,2377,73,0,Kiyotsura,5
5304,2377,160,0,Prince Tokiyo,6
5305,2377,161,,Kariya,7
5306,2378,37,60,Part 1,1
5307,2378,150,0,Part 2,2
5308,2379,60,37,,1
5309,2380,9,0,,1
5310,2381,54,0,,1
5311,2382,34,0,[Kiri],1
5312,2383,53,0,Matsuomaru,1
5313,2383,35,0,Umeomaru,2
5314,2383,62,0,Sakuramaru,3
5315,2383,156,0,Sugiomaru,4
5316,2383,5,0,"Shihei, Minister of the Left",5
5317,2384,29,0,,1
5318,2385,55,0,,1
5319,2386,99,0,[Kiri],1
5320,2387,181,0,,1
5321,2388,62,0,,1
5322,2389,68,0,Part 1,1
5323,2389,63,0,Part 2,2
5324,2390,181,0,Okina,1
5325,2390,9,0,Senzai,2
5326,2390,5,0,Sambaso,3
5327,2390,35,0,,4
5328,2390,58,0,,5
5329,2390,39,0,,6
5330,2390,73,,,7
5331,2391,54,0,,1
5332,2392,99,0,Part 1,1
5333,2392,34,0,Part 2,2
5334,2393,56,0,,1
5335,2394,53,0,Part 1,1
5336,2394,63,0,Part 2,2
5337,2395,53,0,Part 1,1
5338,2395,63,0,Part 2,2
5339,2396,62,0,Part 1,1
5340,2396,68,0,Part 2,2
5341,2397,55,0,Part 1,1
5342,2397,150,0,Part 2,2
5343,2398,29,0,Male Lion,1
5344,2398,57,0,Female Lion,2
5345,2398,60,0,Child Lion,3
5346,2398,37,0,Narrative,4
5347,2398,156,0,Narrative,5
5348,2398,160,0,Narrative,6
5349,2398,161,,Narrative,7
5350,2399,62,0,Part 1,1
5351,2399,68,0,Part 2,2
5352,2400,150,0,[Kiri],1
5353,2401,35,0,Part 1,1
5354,2401,34,0,Part 2,2
5355,2402,53,0,Hanjogozen,1
5356,2402,57,0,"Hokaibo, in fact Tengu",2
5357,2402,60,0,Narrative,3
5358,2402,37,0,Narrative,4
5359,2402,160,0,Narrative,5
5360,2402,161,0,Narrative,6
5361,2403,63,0,,1
5362,2404,29,0,Yohei,1
5363,2404,54,0,Okichi,2
5364,2404,56,0,"Shichizaemon, Brothel Supervisor",3
5365,2404,58,0,"Hachiya, Tea stall proprietor",4
5366,2404,39,0,Kogiku,5
5367,2404,60,0,Moriemon,6
5368,2404,37,,Millionaire escort to Kogiku,7
5369,2404,73,,Yagoro,8
5370,2404,156,,Okiyo,9
5371,2405,5,0,Part 1,1
5372,2405,9,0,Part 2,2
5373,2406,99,0,[Kiri],1
5374,2407,181,0,,1
5375,2408,63,0,,1
5376,2409,63,0,,1
5377,2409,35,0,,2
5378,2409,37,0,,3
5379,2410,161,0,,1
5380,2410,160,0,,2
5381,2410,156,0,,3
5382,2410,37,0,,4
5383,2411,62,0,,1
5384,2412,181,0,Part 1,1
5385,2412,60,0,Part 2,2
5386,2413,35,0,,1
5387,2414,57,0,Part 1,1
5388,2414,9,0,Part 2,2
5389,2414,150,0,Part 3,3
5390,2415,37,0,Part 1,1
5391,2415,29,0,Part 2,2
5392,2416,53,0,,1
5393,2417,99,0,Part 1,1
5394,2417,34,0,Part 2,2
5395,2418,63,0,Shizuka-Gozen,1
5396,2418,5,0,"Tadanobu Sato, in fact Fox Tadanobu",2
5397,2418,55,54,Narrative,3
5398,2418,39,0,Narrative,4
5399,2418,73,0,Narrative,5
5400,2419,54,55,Part 1,1
5401,2419,68,0,Part 2,2
5402,2419,56,0,Part 3: Noritsune,3
5403,2419,58,0,Part 3: Yoshitsune Minamoto,4
5404,2420,53,0,Wife of Hanabishiya Proprietor,1
5405,2420,55,0,Hanabishiya Proprietor,2
5406,2420,35,0,Itotaki,3
5407,2420,57,0,Sajitayu,4
5408,2420,161,0,Prostitute,5
5409,2421,150,0,[Kiri],1
5410,2422,160,0,Kuchi [Part 1],1
5411,2422,68,0,Kiri [Part 2],2
5412,2422,9,0,Oku [Part 3],3
5413,2423,1,0,The Inari God,1
5414,2423,54,0,Munechika,2
5415,2423,56,0,Michinari,3
5416,2423,37,0,Tsure [narrative/assistant narrator],4
5417,2423,73,0,Tsure [narrative/assistant narrator],5
5418,2424,5,0,Naka [Part 1],1
5419,2424,63,0,Mae [Part 2],2
5420,2424,34,0,Kiri [Part 3],3
5421,2425,29,0,,1
5422,2426,99,0,[Kiri],1
5423,2427,62,0,Ohan,1
5424,2427,58,0,Choemon,2
5425,2427,60,0,Tsure [narrative/assistant narrator],3
5426,2427,39,0,Tsure [narrative/assistant narrator],4
5427,2427,156,0,Tsure [narrative/assistant narrator],5
5428,2428,60,0,,1
5429,2429,5,0,,1
5430,2430,35,0,,1
5431,2431,54,0,,1
5432,2432,156,160,Rikiya,1
5433,2432,161,0,Rikiya (Dec 13-16),2
5434,2432,160,161,Tea house maid,3
5435,2432,156,0,Tea house maid (Dec. 13-16),4
5436,2432,161,156,Tea house maid,5
5437,2432,160,0,Tea house maid (Dec. 13-16),6
5438,2432,58,,Jutaro,7
5439,2432,39,,Kitahachi,8
5440,2432,37,,Yagoro,9
5441,2432,56,,Okaru,10
5442,2432,73,,Tea house proprietot,11
5443,2432,57,,Bannai,12
5444,2432,55,,Kudayu,13
5445,2432,53,,Yuranosuke,14
5446,2432,62,,Heiemon,15
5447,2433,68,63,,1
5448,2434,5,0,Naka [Part 1],1
5449,2434,34,0,Kiri [Part 2],2
5450,2435,56,0,Hisamatsu,1
5451,2435,37,0,Osome,2
5452,2435,58,0,Zenroku,3
5453,2436,99,0,[Kiri],1
5454,2437,9,0,,1
5455,2438,181,0,Tarokaja,1
5456,2438,35,0,Warlord,2
5457,2438,62,0,Beautiful woman,3
5458,2438,29,0,Ugly woman,4
5459,2439,62,0,Lady Nagisa,1
5460,2439,39,0,Saeda,2
5461,2439,160,0,"Fujino, a maid servant",3
5462,2439,161,0,"Harue, a maid servant",4
5463,2440,63,0,,1
5464,2440,57,0,,2
5465,2440,60,0,,3
5466,2440,156,0,,4
5467,2440,73,0,,5
5468,2441,53,0,,1
5469,2442,150,0,[Kiri],1
5470,2443,68,0,[Kiri],1
5471,2444,54,0,,1
5472,2445,55,0,Tayu,1
5473,2445,57,0,Saizo,2
5474,2445,39,0,Tsure [narrative/assistant narrator],3
5475,2445,73,0,Tsure [narrative/assistant narrator],4
5476,2445,156,0,Tsure [narrative/assistant narrator],5
5477,2445,160,0,Tsure [narrative/assistant narrator],6
5478,2445,161,,Tsure [narrative/assistant narrator],7
5479,2446,62,0,Part 1,1
5480,2446,68,0,Part 2,2
5481,2447,99,0,[Kiri],1
5482,2448,9,0,Part 1,1
5483,2448,181,0,Part 2,2
5484,2449,54,0,,1
5485,2450,29,0,Daizen Akizuki,1
5486,2450,58,0,Kuniyuki,2
5487,2450,37,0,Kunitoshi,3
5488,2450,5,0,Dankuro,4
5489,2450,56,0,Saemon Sonobe,5
5490,2450,60,0,Toma Shibukawa,6
5491,2450,53,,Tsumahei,7
5492,2451,35,0,,1
5493,2452,63,0,,1
5494,2453,150,0,[Kiri],1
5495,2454,34,0,[Kiri],1
5496,2455,156,160,Kuchi [Part 1],1
5497,2455,161,0,(substitute),2
5498,2455,5,0,Oku [Part 2],3
5499,2456,57,0,Naka [Part 1],1
5500,2456,53,0,Oku [Part 2],2
5501,2457,37,0,Kuchi [Part 1],1
5502,2457,54,0,Naka [Part 2],2
5503,2457,68,0,Kiri [Part 3],3
5504,2458,9,0,,1
5505,2459,0,0,,1
5506,2460,99,0,[Kiri],1
5507,2461,1,0,Sukehei,1
5508,2461,35,0,Shizuma,2
5509,2461,56,0,Osode,3
5510,2461,156,0,Tsure [narrative/assistant narrator],4
5511,2461,160,0,Tsure [narrative/assistant narrator],5
5512,2461,161,0,Tsure [narrative/assistant narrator],6
5513,2462,55,0,,1
5514,2463,62,0,Naka [Part 1],1
5515,2463,29,0,Tsugi [Part 2],2
5516,2463,150,0,Tsugi [Part 2],3
5517,2463,34,0,Kiri [Part 3],4
5518,2464,63,0,,1
5519,2465,58,0,Masaemon,1
5520,2465,39,0,Shizuma,2
5521,2465,60,0,Rinzaemon,3
5522,2465,37,0,Matagoro,4
5523,2465,73,0,Tsukibito,5
5524,2466,68,0,Akoya,1
5525,2466,181,0,Shigetada,2
5526,2466,53,0,Iwanaga,3
5527,2466,57,0,Hanzawa,4
5528,2466,160,0,Servant,5
5529,2466,168,0,Servant,6
5530,2466,182,,Servant,7
5531,2466,169,,Servant,8
5532,2466,170,,Servant,9
5533,2467,55,0,Naka [Part 1],1
5534,2467,150,0,Kiri [Part 2],2
5535,2467,34,0,Kiri [Part 2],3
5536,2468,54,0,,1
5537,2468,60,0,,2
5538,2468,37,0,,3
5539,2468,73,0,,4
5540,2468,161,0,,5
5541,2469,5,0,Asojiro Miyagi,1
5542,2469,56,0,Miyuki,2
5543,2469,58,0,Priest Gesshin,3
5544,2469,39,0,Asaka,4
5545,2469,156,0,Ronin,5
5546,2469,160,0,Ronin,6
5547,2469,161,,Shikanai,7
5548,2470,29,0,,1
5549,2471,63,0,,1
5550,2472,0,0,,1
5551,2473,62,0,Naka [Part 1],1
5552,2473,9,0,Tsugi [Part 2],2
5553,2474,99,0,[Kiri],1
5554,2475,35,0,,1
5555,2476,168,0,,1
5556,2476,182,0,,2
5557,2476,169,0,,3
5558,2476,170,0,,4
5559,2476,161,0,,5
5560,2476,160,0,,6
5561,2477,55,0,Moronao,1
5562,2477,57,0,Kaoyo,2
5563,2477,60,0,Wakasanosuke,3
5564,2478,29,0,,1
5565,2479,58,0,,1
5566,2480,35,0,,1
5567,2481,63,0,,1
5568,2482,62,0,,1
5569,2483,55,0,,1
5570,2484,181,0,,1
5571,2485,161,0,,1
5572,2486,37,0,,1
5573,2487,53,0,,1
5574,2488,54,0,,1
5575,2489,34,0,[Kiri],1
5576,2490,34,0,Yuranosuke,1
5577,2490,37,0,Rikiya,2
5578,2490,54,0,Jutaro,3
5579,2490,56,0,Kitahachi,4
5580,2490,57,0,Yagoro,5
5581,2490,160,0,Tea house maid,6
5582,2490,68,,Okaru,7
5583,2490,156,,Tea house maid,8
5584,2490,58,,Tea house proprietor,9
5585,2490,5,,Bannai,10
5586,2490,53,,Kudayu,11
5587,2490,9,,Heiemon,12
5588,2491,35,0,Konami,1
5589,2491,62,0,Tonase,2
5590,2491,39,0,Tsure [narrative/assistant narrator],3
5591,2491,60,0,Tsure [narrative/assistant narrator],4
5592,2491,156,0,Tsure [narrative/assistant narrator],5
5593,2492,5,0,,1
5594,2493,99,0,Mae [Part 1],1
5595,2493,150,0,Ato [Part 2] Kiri,2
5596,2494,56,0,Yuranosuke,1
5597,2494,39,0,Wakasanosuke,2
5598,2494,73,0,,3
5599,2495,54,0,Konami,1
5600,2495,35,0,Tonase,2
5601,2495,73,0,Tsure [narrative/assistant narrator],3
5602,2495,160,0,Tsure [narrative/assistant narrator],4
5603,2496,62,0,,1
5604,2497,9,0,,1
5605,2498,53,0,,1
5606,2499,57,0,Yuranosuke,1
5607,2499,39,0,Rikiya,2
5608,2499,156,0,Heiemon,3
5609,2499,161,0,Jutaro,4
5610,2500,68,0,,1
5611,2501,54,0,Yajirobe,1
5612,2501,35,0,Kitahachi,2
5613,2501,58,0,Buddhist priest,3
5614,2501,39,0,Father,4
5615,2501,160,0,Son,5
5616,2502,54,0,Yajirobe,1
5617,2502,35,0,Kitahachi,2
5618,2502,58,0,Buddhist priest,3
5619,2502,39,0,Father,4
5620,2502,160,0,Son,5
5621,2503,37,0,Kuchi [Part 1],1
5622,2503,181,0,Oku [Part 2],2
5623,2504,62,0,Naka [Part 1],1
5624,2504,9,0,Tsugi [Part 2],2
5625,2504,34,0,Tsugi [Part 2],3
5626,2504,150,0,Oku [Part 3],4
5627,2505,57,0,,1
5628,2505,60,0,,2
5629,2505,73,0,,3
5630,2505,170,0,,4
5631,2505,182,0,,5
5632,2506,161,0,Kikuno,1
5633,2506,156,0,Okishi,2
5634,2506,56,0,Iheita,3
5635,2506,5,0,Hatsuemon,4
5636,2506,169,0,Nisaburo,5
5637,2506,168,0,"Tadashichi, a jester",6
5638,2507,63,0,Naka [Part 1],1
5639,2507,99,0,Kiri [Part 2],2
5640,2508,5,0,Chogoro Nuregami,1
5641,2508,62,0,Chokichi Hanaregoma,2
5642,2509,58,0,Naka [Part 1],1
5643,2509,181,0,Oku [Part 2],2
5644,2510,56,0,Chogoro Nuregami,1
5645,2510,39,0,Gonzaemon Hiraoka,2
5646,2510,73,0,Ariemon Mihara,3
5647,2510,161,0,Azuma,4
5648,2510,160,0,Yogoro Yamazaki,5
5649,2510,60,0,Chokichi Hanaregoma,6
5650,2511,68,0,[Kiri],1
5651,2512,54,0,Naka [Part 1],1
5652,2512,150,0,Kiri [Part 2],2
5653,2513,9,0,Naka [Part 1],1
5654,2513,99,0,Kiri [Part 2],2
5655,2514,35,0,Kuchi [Part 1],1
5656,2514,34,0,Kiri [Part 2],2
5657,2515,63,0,,1
5658,2516,57,0,Koharu,1
5659,2516,37,0,Jihei,2
5660,2516,156,0,,3
5661,2516,169,168,,4
5662,2516,182,170,,5
5663,2517,37,0,Okiku,1
5664,2517,39,0,Takumi,2
5665,2517,160,0,Tomohei,3
5666,2517,161,0,Yasamatsu,4
5667,2518,156,0,Naka [Part 1],1
5668,2518,54,0,Oku [Part 2],2
5669,2518,62,0,Oku [Part 2],3
5670,2519,160,0,Kuchi [Part 1],1
5671,2519,161,0,Kuchi [Part 2],2
5672,2519,5,0,Oku [Part 3],3
5673,2520,60,0,Naka [Part 1],1
5674,2520,35,0,Oku [Part 2],2
5675,2521,56,57,,1
5676,2521,58,73,,2
5677,2521,169,182,,3
5678,2521,170,168,,4
5679,2522,54,62,,1
5680,2523,60,0,,1
5681,2524,54,0,Naka [Part 1],1
5682,2524,34,0,Kiri [Part 2],2
5683,2525,5,0,"Iwafuji, chief lady-in-waiting",1
5684,2525,62,0,"Onoe, lady-in-waiting",2
5685,2525,39,0,"Zenroku, a merchant",3
5686,2525,161,0,Maid,4
5687,2525,182,0,Maid,5
5688,2526,181,0,,1
5689,2527,150,0,[Kiri],1
5690,2528,35,0,,1
5691,2529,37,0,Naka [Part 1],1
5692,2529,68,0,Kiri [Part 2],2
5693,2530,56,0,Yakambei,1
5694,2530,58,0,Yokambei,2
5695,2530,73,0,Akuemon,3
5696,2530,160,0,Kuzunoha,4
5697,2530,169,0,"Doji, Yasuna's son",5
5698,2531,62,0,Naka [Part 1],1
5699,2531,9,0,Mae [Part 2],2
5700,2531,99,0,Kiri [Part 3],3
5701,2532,35,0,Shizuka-Gozen,1
5702,2532,57,0,"Tadanobu Sato, in fact Fox Tadanobu",2
5703,2532,37,0,Tsure [narrative/assistant narrator],3
5704,2532,156,0,Tsure [narrative/assistant narrator],4
5705,2532,168,0,Tsure [narrative/assistant narrator],5
5706,2533,57,0,,1
5707,2533,39,0,,2
5708,2533,37,0,,3
5709,2533,182,0,,4
5710,2534,68,0,,1
5711,2534,35,0,,2
5712,2534,56,0,,3
5713,2534,168,0,,4
5714,2535,62,0,Naka [Part 1],1
5715,2535,150,0,Kiri [Part 2],2
5716,2536,34,0,Benkei,1
5717,2536,9,0,Togashi,2
5718,2536,37,0,Yoshitsune,3
5719,2536,73,0,Saburo Ise,4
5720,2536,156,0,Jiro Suruga,5
5721,2536,160,0,Hachiro Kataoka,6
5722,2536,161,,Kaison Hitachibo,7
5723,2536,169,,Barrier guards,8
5724,2536,168,,Barrier guards,9
5725,2537,58,0,Kuchi [Part 1],1
5726,2537,5,0,Oku [Part 2],2
5727,2538,60,0,Kuchi [Part 1],1
5728,2538,99,0,Kiri [Part 2],2
5729,2538,161,0,Oku [Part 3],3
5730,2539,181,0,Giheiji,1
5731,2539,54,0,Danshichi,2
5732,2323,53,0,Jurojin,1
5733,2323,5,0,Daikokuten,2
5734,2323,57,0,Hotei,3
5735,2323,62,0,Benzaiten,4
5736,2323,58,0,Fukurokuju,5
5737,2323,156,0,Ebisu,6
5738,2323,161,,Bishamon,7
5739,1197,53,0,Part 1,1
5740,1197,68,0,Part 2,2
5741,1198,9,0,Part 1,1
5742,1198,2,0,Part 2,2
5743,1199,34,0,,1
5744,1200,6,0,Part 1,1
5745,1200,55,0,Part 2,2
5746,1191,57,0,Matasuke,1
5747,1191,58,0,Lord of Taga,2
5748,1191,36,0,Sanzaemon,3
5749,1192,63,0,Part 1,1
5750,1192,66,0,Part 2,2
5751,1193,33,0,"Iwafuji, chief lady-in-waiting",1
5752,1193,29,0,"Onoe, lady-in-waiting",2
5753,1193,54,0,"Zenroku, a merchant",3
5754,1193,59,0,Maid,4
5755,1193,62,0,Maid,5
5756,1194,1,0,,1
5757,1195,31,0,,1
5758,1196,5,0,"Iwafuji, chief lady-in-waiting",1
5759,1196,35,0,"Ohatsu, Onoe's maid",2
5760,1196,56,0,"Shoji Yasuda, chief retainer",3
5761,1196,73,0,Toma,4
5762,1201,33,0,Okiku,1
5763,1201,34,0,Takumi,2
5764,1201,53,0,Tomohei,3
5765,1201,62,0,Yasamatsu,4
5766,1202,5,0,Naka [Part 1],1
5767,1202,66,0,Kiri [Part 2],2
5768,1203,53,0,Rokusuke,1
5769,1203,5,0,Takumi,2
5770,1203,55,0,Sagohei,3
5771,1203,58,0,"Kadowaki, a highway robber",4
5772,1203,59,0,"Matsubei, a woodcutter",5
5773,1203,73,0,"Makizo, a woodcutter",6
5774,1203,36,,"Kashiroku, a woodcutter",7
5775,1203,38,,Yasamatsu,8
5776,1203,33,,Yasamatsu,9
5777,1203,60,,Yasamatsu,10
5778,1204,9,0,Naka [Part 1],1
5779,1204,2,0,Kiri [Part 2],2
5780,1205,57,0,Kuchi [Part 1],1
5781,1205,29,0,Oku [Part2],2
5782,1206,35,0,Kuchi [Part 1],1
5783,1206,6,0,Oku [Part2],2
5784,1207,56,0,Kuchi [Part 1],1
5785,1207,31,0,Kiri [Part 2],2
5786,1208,1,0,Giheiji,1
5787,1208,63,0,Danshichi,2
5788,1209,68,0,Anju,1
5789,1209,54,0,Zushio,2
5790,1223,2,0,,1
5791,1224,53,0,Oshun,1
5792,1224,55,0,Dembei,2
5793,1224,35,0,Tsure [narrative/assistant narrator],3
5794,1210,60,0,,1
5795,1210,39,0,,2
5796,1210,38,0,,3
5797,1210,36,0,,4
5798,1210,62,0,,5
5799,1210,73,0,,6
5800,1210,59,,,7
5801,1210,58,,,8
5802,1211,60,0,,1
5803,1211,39,0,,2
5804,1211,38,0,,3
5805,1211,36,0,,4
5806,1211,62,0,,5
5807,1211,73,0,,6
5808,1211,59,,,7
5809,1211,58,,,8
5810,1212,1,0,,1
5811,1213,5,0,,1
5812,1214,33,0,Part 1,1
5813,1214,57,0,Part 2,2
5814,1215,54,0,,1
5815,1216,68,0,,1
5816,1217,31,0,,1
5817,1218,56,0,Part 1,1
5818,1218,34,0,Part 2,2
5819,1219,63,0,,1
5820,1220,9,0,Part 1,1
5821,1220,66,0,Part 2,2
5822,1221,29,0,,1
5823,1222,6,0,,1
5824,1225,38,0,,1
5825,1225,60,0,,2
5826,1225,36,0,,3
5827,1225,73,0,,4
5828,1225,58,0,,5
5829,1225,59,0,,6
5830,1226,53,0,,1
5831,1227,55,0,Kuchi [Part 1],1
5832,1227,5,0,Naka [Part 2],2
5833,1227,6,0,Oku [Part 3],3
5834,1228,56,0,Kuchi [Part 1],1
5835,1228,1,0,Oku [Part2],2
5836,1229,29,0,Naka [Part 1],1
5837,1229,2,0,Kiri [Part 2],2
5838,1230,9,0,,1
5839,1231,68,0,Naka [Part 1],1
5840,1231,34,0,Tsugi [Part 2],2
5841,1231,31,0,Kiri [Part 3],3
5842,1232,33,0,,1
5843,1232,9,0,,2
5844,1232,35,0,,3
5845,1232,57,0,,4
5846,1232,62,0,,5
5847,1232,33,0,,6
5848,1233,63,0,Naka [Part 1],1
5849,1233,66,0,Kiri [Part 2],2
5850,1234,54,0,,1
5851,1243,39,0,,1
5852,1243,38,0,,2
5853,1243,60,0,,3
5854,1243,73,0,,4
5855,1243,58,0,,5
5856,1244,5,0,Sakuramaru,1
5857,1244,56,0,"Yae, Sakuramaru's wife",2
5858,1244,57,0,Matsuomaru,3
5859,1244,59,0,Umeomaru,4
5860,1244,58,0,Kiyotsura,5
5861,1244,62,0,Kariya,6
5862,1244,36,,Prince Tokiyo,7
5863,1245,55,0,Kuchi [Part 1],1
5864,1245,6,0,Oku [Part2],2
5865,1246,53,0,,1
5866,1247,9,0,,1
5867,1248,33,0,,1
5868,1249,63,0,,1
5869,1250,31,0,,1
5870,1251,29,0,Matsuomaru,1
5871,1251,63,0,Umeomaru,2
5872,1251,68,0,Sakuramaru,3
5873,1251,35,0,Sugiomaru,4
5874,1251,9,0,"Shihei, Minister of the left",5
5875,1252,1,0,,1
5876,1253,68,0,,1
5877,1254,2,0,,1
5878,1255,34,0,,1
5879,1256,54,0,,1
5880,1257,66,0,,1
5881,1261,9,0,Part 1,1
5882,1261,6,0,Part 2,2
5883,1262,63,0,Part 1,1
5884,1262,33,0,Part 2,2
5885,1263,68,0,,1
5886,1258,68,0,Part 1,1
5887,1258,31,0,Part 2,2
5888,1259,66,0,,1
5889,1260,63,0,Hikokuro,1
5890,1260,54,0,Ofuji,2
5891,1260,56,0,Yura,3
5892,1260,57,0,Bunrooku,4
5893,1260,38,39,Tsure [narrative/assistant narrator],5
5894,1260,59,0,Tsure [narrative/assistant narrator],6
5895,1260,62,,Tsure [narrative/assistant narrator],7
5896,1264,1,0,,1
5897,1265,34,0,,1
5898,1266,2,0,,1
5899,1267,9,0,,1
5900,1268,29,0,Osai,1
5901,1268,53,0,Gonza,2
5902,1268,55,0,Ichinoshin,3
5903,1268,35,60,Jimbei,4
5904,1268,73,0,Tsure [narrative/assistant narrator],5
5905,1268,58,0,Tsure [narrative/assistant narrator],6
5906,1268,36,,Tsure [narrative/assistant narrator],7
5907,1274,29,0,Shizuka-Gozen,1
5908,1274,9,0,"Tadanobu Sato, in fact Fox Tadanobu",2
5909,1274,55,0,Tsure [narrative/assistant narrator],3
5910,1274,57,0,Tsure [narrative/assistant narrator],4
5911,1274,36,0,Tsure [narrative/assistant narrator],5
5912,1274,39,0,Tsure [narrative/assistant narrator],6
5913,1274,38,,Tsure [narrative/assistant narrator],7
5914,1274,60,,Tsure [narrative/assistant narrator],8
5915,1275,1,0,Naka [Part 1],1
5916,1275,2,0,Kiri [Part 2],2
5917,1272,31,0,,1
5918,1271,34,0,,1
5919,1270,68,0,,1
5920,1270,5,0,,2
5921,1270,54,0,,3
5922,1270,35,0,,4
5923,1270,58,0,,5
5924,1270,62,0,,6
5925,1269,53,0,Lady Nagisa,1
5926,1269,56,0,Saeda,2
5927,1269,59,0,Maid,3
5928,1269,73,0,Maid,4
5929,1277,63,0,,1
5930,1276,33,0,,1
5931,1273,6,0,Mae [Part 1],1
5932,1273,66,0,Kiri [Part 2],2
5933,1283,5,0,Part 1,1
5934,1283,6,0,Part 2,2
5935,1284,53,0,,1
5936,1285,9,0,,1
5937,1286,33,0,,1
5938,1287,2,0,,1
5939,1288,29,0,Tokihime,1
5940,1288,68,63,Toza,2
5941,1288,54,0,Tokimasa,3
5942,1288,62,0,Yagoro,4
5943,1288,36,0,Genba,5
5944,1288,38,0,Shigarami,6
5945,1288,60,,Sakuragi,7
5946,1288,39,,Shigure,8
5947,1289,58,0,,1
5948,1278,1,0,[Part 1],1
5949,1278,55,0,Ato [Part 2]: Koshiro,2
5950,1278,35,0,Ato [Part 2]: Kosaburo,3
5951,1278,56,0,Ato [Part 2]: Kagaribi,4
5952,1278,57,0,Ato [Part 2]: Moritsuna,5
5953,1278,59,0,Tsure [narrative/assistant narrator],6
5954,1278,73,,Tsure [narrative/assistant narrator],7
5955,1279,63,0,,1
5956,1280,31,0,,1
5957,1281,34,0,,1
5958,1282,68,0,Part 1,1
5959,1282,66,0,Part 2,2
5960,1299,68,0,,1
5961,1299,35,0,,2
5962,1299,59,0,,3
5963,1299,73,0,,4
5964,1299,39,0,,5
5965,1300,68,0,,1
5966,1300,35,0,,2
5967,1300,59,0,,3
5968,1300,73,0,,4
5969,1300,39,0,,5
5970,1290,55,0,Kuchi [Part 1],1
5971,1290,34,0,Oku [Part2],2
5972,1291,5,0,,1
5973,1292,9,0,,1
5974,1293,33,0,,1
5975,1294,2,0,,1
5976,1304,66,0,Benkei,1
5977,1304,63,0,Togashi,2
5978,1304,54,0,Yoshitsune,3
5979,1304,56,0,Saburo Ise,4
5980,1304,57,0,Jiro Suruga,5
5981,1304,58,0,Hachiro Kataoka,6
5982,1304,36,,Hitachibo,7
5983,1304,39,,Barrier Guards,8
5984,1304,60,,Barrier Guards,9
5985,1301,62,0,,1
5986,1302,31,0,,1
5987,1303,31,0,,1
5988,1295,1,0,,1
5989,1296,6,0,,1
5990,1297,6,0,,1
5991,1298,29,0,Osai,1
5992,1298,53,0,Gonza,2
5993,1298,55,0,Ichinoshin,3
5994,1298,38,0,"Jinnai, a servant",4
5995,1313,54,0,Kinezo,1
5996,1313,35,0,Ousu,2
5997,1313,6,0,Tsure [narrative/assistant narrator],3
5998,1313,39,0,Tsure [narrative/assistant narrator],4
5999,1312,29,0,Part 1,1
6000,1312,66,0,Part 2,2
6001,1310,1,0,Shindosaemon,1
6002,1310,63,0,yushide,2
6003,1310,53,0,Yoshihiro,3
6004,1310,5,0,Taro,4
6005,1310,56,0,Yoshihiro's wife,5
6006,1310,57,0,Hayato,6
6007,1310,59,,Zenkyo Sue,7
6008,1310,36,,Daigaku Tomokata,8
6009,1310,60,,Shikibu Kaigetsu,9
6010,1311,68,0,Part 1,1
6011,1311,31,0,Part 2,2
6012,1305,34,0,,1
6013,1306,2,0,,1
6014,1307,62,0,Part 1,1
6015,1307,6,0,Part 2,2
6016,1308,33,0,[Kiri],1
6017,1309,9,0,Miyuki,1
6018,1309,55,0,Tokuemon,2
6019,1309,58,0,Sekisuke,3
6020,1309,73,0,Professional wader,4
6021,1316,53,0,Naka [Part 1],1
6022,1316,66,0,Kiri [Part 2],2
6023,1317,29,0,Princess Sarashina,1
6024,1317,9,0,Koremochi Taira,2
6025,1317,55,0,God of the Mountain,3
6026,1317,58,0,Ladies in Waiting,4
6027,1317,36,0,Ladies in Waiting,5
6028,1314,34,0,,1
6029,1315,2,0,,1
6030,1318,5,0,,1
6031,1318,35,0,,2
6032,1318,57,0,,3
6033,1318,73,0,,4
6034,1318,38,0,,5
6035,1318,60,0,,6
6036,1318,39,,,7
6037,1319,68,0,,1
6038,1320,31,0,[Kiri],1
6039,1321,1,0,Naka [Part 1],1
6040,1321,39,0,Kiri [Part 2],2
6041,1321,6,0,Ato [Part 3],3
6042,1322,63,0,Koharu,1
6043,1322,54,0,Jihei,2
6044,1322,56,0,,3
6045,1322,59,0,,4
6046,1322,62,0,,5
6047,1323,62,0,,1
6048,1324,63,9,,1
6049,1325,1,0,,1
6050,1326,5,54,,1
6051,1326,58,35,,2
6052,1326,59,0,,3
6053,1326,73,0,,4
6054,1326,38,0,,5
6055,1326,60,0,,6
6056,1326,39,,,7
6057,1327,53,0,,1
6058,1328,9,63,,1
6059,1329,29,68,,1
6060,1330,68,29,,1
6061,1331,55,0,Dosan,1
6062,1331,56,0,Katsuyori,2
6063,1331,57,0,Kansuke,3
6064,1331,36,0,Kenshin,4
6065,1237,73,38,Street entertainer,1
6066,1237,39,60,Street entertainer,2
6067,1237,55,0,Ikomanosuke,3
6068,1237,35,0,Yaehata,4
6069,1237,56,0,Koiginu,5
